Time [s],CH1 [V]
2.000000e-08,0.720000000000,
2.000000e-08,0.760000000000,
2.000000e-08,0.840000000000,
2.000000e-08,0.800000000000,
2.000000e-08,0.800000000000,
2.000000e-08,0.840000000000,
2.000000e-08,0.880000000000,
2.000000e-08,0.840000000000,
2.000000e-08,0.800000000000,
2.000000e-08,0.880000000000,
2.000000e-08,0.880000000000,
2.000000e-08,0.840000000000,
2.000000e-08,0.880000000000,
2.000000e-08,0.960000000000,
2.000000e-08,0.880000000000,
2.000000e-08,0.840000000000,
2.000000e-08,0.920000000000,
2.000000e-08,0.960000000000,
2.000000e-08,0.880000000000,
2.000000e-08,0.920000000000,
2.000000e-08,1.000000000000,
2.000000e-08,0.960000000000,
2.000000e-08,0.920000000000,
2.000000e-08,0.960000000000,
2.000000e-08,1.040000000000,
2.000000e-08,0.960000000000,
2.000000e-08,0.960000000000,
2.000000e-08,1.080000000000,
2.000000e-08,1.040000000000,
2.000000e-08,1.000000000000,
2.000000e-08,1.040000000000,
2.000000e-08,1.120000000000,
2.000000e-08,1.040000000000,
2.000000e-08,1.080000000000,
2.000000e-08,1.120000000000,
2.000000e-08,1.120000000000,
2.000000e-08,1.080000000000,
2.000000e-08,1.080000000000,
2.000000e-08,1.200000000000,
2.000000e-08,1.120000000000,
2.000000e-08,1.080000000000,
2.000000e-08,1.200000000000,
2.000000e-08,1.200000000000,
2.000000e-08,1.120000000000,
2.000000e-08,1.160000000000,
2.000000e-08,1.240000000000,
2.000000e-08,1.200000000000,
2.000000e-08,1.160000000000,
2.000000e-08,1.240000000000,
2.000000e-08,1.280000000000,
2.000000e-08,1.200000000000,
2.000000e-08,1.200000000000,
2.000000e-08,1.280000000000,
2.000000e-08,1.280000000000,
2.000000e-08,1.240000000000,
2.000000e-08,1.280000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.280000000000,
2.000000e-08,1.280000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.320000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.440000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.440000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.360000000000,
2.000000e-08,1.440000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.400000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.520000000000,
2.000000e-08,1.440000000000,
2.000000e-08,1.440000000000,
2.000000e-08,1.560000000000,
2.000000e-08,1.520000000000,
2.000000e-08,1.440000000000,
2.000000e-08,1.520000000000,
2.000000e-08,1.600000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.600000000000,
2.000000e-08,1.600000000000,
2.000000e-08,1.480000000000,
2.000000e-08,1.560000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.600000000000,
2.000000e-08,1.560000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.600000000000,
2.000000e-08,1.640000000000,
2.000000e-08,1.720000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.720000000000,
2.000000e-08,1.800000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.680000000000,
2.000000e-08,1.800000000000,
2.000000e-08,1.760000000000,
2.000000e-08,1.720000000000,
2.000000e-08,1.800000000000,
2.000000e-08,1.880000000000,
2.000000e-08,1.760000000000,
2.000000e-08,1.720000000000,
2.000000e-08,1.880000000000,
2.000000e-08,1.840000000000,
2.000000e-08,1.760000000000,
2.000000e-08,1.800000000000,
2.000000e-08,1.920000000000,
2.000000e-08,1.840000000000,
2.000000e-08,1.800000000000,
2.000000e-08,1.920000000000,
2.000000e-08,1.920000000000,
2.000000e-08,1.840000000000,
2.000000e-08,1.880000000000,
2.000000e-08,2.000000000000,
2.000000e-08,1.920000000000,
2.000000e-08,1.880000000000,
2.000000e-08,1.960000000000,
2.000000e-08,2.040000000000,
2.000000e-08,1.920000000000,
2.000000e-08,1.960000000000,
2.000000e-08,2.040000000000,
2.000000e-08,2.040000000000,
2.000000e-08,1.960000000000,
2.000000e-08,2.000000000000,
2.000000e-08,2.120000000000,
2.000000e-08,2.000000000000,
2.000000e-08,2.040000000000,
2.000000e-08,2.160000000000,
2.000000e-08,2.120000000000,
2.000000e-08,2.040000000000,
2.000000e-08,2.080000000000,
2.000000e-08,2.200000000000,
2.000000e-08,2.080000000000,
2.000000e-08,2.040000000000,
2.000000e-08,2.200000000000,
2.000000e-08,2.160000000000,
2.000000e-08,2.080000000000,
2.000000e-08,2.120000000000,
2.000000e-08,2.240000000000,
2.000000e-08,2.160000000000,
2.000000e-08,2.120000000000,
2.000000e-08,2.200000000000,
2.000000e-08,2.240000000000,
2.000000e-08,2.160000000000,
2.000000e-08,2.200000000000,
2.000000e-08,2.280000000000,
2.000000e-08,2.280000000000,
2.000000e-08,2.200000000000,
2.000000e-08,2.280000000000,
2.000000e-08,2.360000000000,
