Time [s],CH1 [V],CH2 [V]
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.000800000000,
2.000000e-09,4.080000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.240000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
2.000000e-09,4.160000000000, -0.001200000000,
2.000000e-09,4.160000000000, -0.000800000000,
